Date,Sub 1,Sub 2,Sub 3,Form,Searches,Form CVR,Imprs,IPS,Clicks,CPS,RPC,Clk Rev,Calls,Transfers,TR,Q Calls,QR,RPQC,RPT,Call QR,RPCall,Call Rev,Leads,RPL,Lead Rev,Revenue,RPS
2/3/16,HCMP-L1auZSXy_pcrid_organic,OSC,HCMP-stateflag-tx,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic,UHO,HCMP-,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic,UHO,frm-LA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic-HCMP-,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic-HCMP-stateflag-tx,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-L1auZSXy_pcrid_organic-HCMP-stateflag-wa,UHO,frm-AL,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-LCDC-SmartPhoneBannerAd1-stateflag-tn,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-banner-srehkDf1_pcrid_organic-banner,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,HCMP-,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,frm-AL,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,medicaid-frm,0,6,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-AL,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-LA,0,8,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-PA,0,5,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,medicaid-frm,0,14,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-flat-vrt-srehkDf1_pcrid_organic-stars-hro,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-hover,OSC,HCMP-,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-hover,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-inner-srehkDf1_pcrid_organic-int1,UHO,frm-AL,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-inner-srehkDf1_pcrid_organic-int1,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-inner-srehkDf1_pcrid_organic-int1,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,frm-AL,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,frm-PA,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,medicaid-frm,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCF-list-red-banner,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCN-OCN-paid-stateflag-sc,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCN-sidebar-OCN-J31,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCN-sidebar-OCN-banner,UHO,frm-AL,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-OCN-sidebar-OCN-banner,UHO,medicaid-frm,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-inner,,,0,20,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-scEDg1yPa_pcrid_93440581230_-HCMP-,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-sfUcrz6kW_pcrid_93440251230_,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-srehkDf1_pcrid_organic_-OCF-hover,OSC,HCMP-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-srehkDf1_pcrid_organic_-OCF-hover,OSC,HCMP-stateflag-tx,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HCMP-srehkDf1_pcrid_organic_-OCF-hover-HCMP-stateflag-il,UHO,medicaid-frm,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HIC,UHO,btn-email-responder_HIC,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HIC-sQMnKgmbC_pcrid_80126669911_google_,OSC,nNcR1Rfd_pcrid_organic-banner,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HIM-eb9lsxKQ_pcrid_organic,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,HIM-eb9lsxKQ_pcrid_organic,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,BannerAd1-state-nj,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,BannerAd1-state-ny,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,SmartPhoneBannerAd1-stateflag-ca,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,SmartPhoneBannerAd1-stateflag-nj,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,SmartPhoneBannerAd1-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,state-nj,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,state-ny,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,OSC,state-tx,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,UHO,BannerAd1-state-pa,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,UHO,RightAside2-sidebar-stateflag-ms,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,UHO,SmartPhoneBannerAd1-stateflag-al,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC,UHO,SmartPhoneBannerAd1-stateflag-pa,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC-YOURLOCID-gyPbrSRl_pcrid_organic,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,LCDC-YOURLOCID-gyPbrSRl_pcrid_organic,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,MDN,MDN-sidebar-,,0,47,,75,1.6,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCA,UHO,Qq63hxCX_pcrid_organic-banner,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-mo,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-az,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-il,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-mo,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-nc,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-ok,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-banner,OSC,srehkDf1_pcrid_organic-banner,0,7,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-banner,UHO,srehkDf1_pcrid_organic-banner,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat,HDU,srehkDf1_pcrid_organic-stars-hro,0,4,,4,1,4,100.00%,$0.89,$3.57,0,0,,0,,,,,,$0.00,0,,$0.00,$3.57,$0.89
2/3/16,OCF-flat,OSC,srehkDf1_pcrid_organic-stars-hro,0,146,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat,UHO,srehkDf1_pcrid_organic-stars-hro,0,71,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat-long,HDU,srehkDf1_pcrid_organic-banner,0,1,,1,1,1,100.00%,$0.42,$0.42,0,0,,0,,,,,,$0.00,0,,$0.00,$0.42,$0.42
2/3/16,OCF-flat-long,OSC,srehkDf1_pcrid_organic-banner,0,31,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat-long,UHO,srehkDf1_pcrid_organic-banner,0,19,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat-mc,medicare,srehkDf1_pcrid_organic-medicare,0,10,,10,1,9,90.00%,$1.90,$17.14,0,0,,0,,,,,,$0.00,0,,$0.00,$17.14,$1.71
2/3/16,OCF-flat-mini,HDU,srehkDf1_pcrid_organic-blue-rvb,0,3,,3,1,3,100.00%,$0.84,$2.52,0,0,,0,,,,,,$0.00,0,,$0.00,$2.52,$0.84
2/3/16,OCF-flat-mini,OSC,srehkDf1_pcrid_organic-blue-rvb,0,102,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat-mini,UHO,srehkDf1_pcrid_organic-blue-rvb,0,49,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat-st,UHO,srehkDf1_pcrid_organic-ST,0,16,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat-vrt,OSC,srehkDf1_pcrid_organic-stars-hro,0,8,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-flat-vrt,UHO,srehkDf1_pcrid_organic-stars-hro,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-list-blue,HDU,srehkDf1_pcrid_organic-banner,0,2,,2,1,2,100.00%,$1.05,$2.10,0,0,,0,,,,,,$0.00,0,,$0.00,$2.10,$1.05
2/3/16,OCF-list-blue,OSC,srehkDf1_pcrid_organic-banner,0,73,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-list-blue,UHO,srehkDf1_pcrid_organic-banner,0,36,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-list-blue-mc,medicare,srehkDf1_pcrid_organic-banner,0,1,,1,1,1,100.00%,$2.32,$2.32,0,0,,0,,,,,,$0.00,0,,$0.00,$2.32,$2.32
2/3/16,OCF-list-red,OSC,srehkDf1_pcrid_organic-banner,0,163,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-list-red,UHO,banner,0,26,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-list-red,UHO,srehkDf1_pcrid_organic-banner,0,471,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-list-red-mc,medicare,srehkDf1_pcrid_organic-banner,0,7,,7,1,7,100.00%,$2.19,$15.33,0,0,,0,,,,,,$0.00,0,,$0.00,$15.33,$2.19
2/3/16,OCF-srehkDf1_pcrid_organic,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCF-srehkDf1_pcrid_organic,UHO,medicaid-frm,0,7,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN,OSC,OCN-paid-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN,OSC,infobox-banner,0,15,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN,UHO,OCN-paid-stateflag-al,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN,UHO,infobox-banner,0,9,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-OCF-calc-subcal,UHO,frm-AL,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-cllusblk-,OSC,,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-footclk,,,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-iLrmsXbA_pcrid_organic,UHO,frm-LA,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-iLrmsXbA_pcrid_organic,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-iLrmsXbA_pcrid_organic,UHO,medicaid-frm,0,10,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-sidebar,OSC,OCN-J31,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/3/16,OCN-sidebar,UHO,OCN-banner,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,,UHO,BannerAd1-state-al,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-,UHO,L1auZSXy_pcrid_organic-organic-yes-mi,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-,UHO,L1auZSXy_pcrid_organic-organic-yes-va,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic,OSC,HCMP-,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic,UHO,HCMP-,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic,UHO,HCMP-stateflag-pa,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic,UHO,frm-LA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic,UHO,frm-PA,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic,UHO,medicaid-frm,0,7,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic-HCMP-,UHO,frm-AL,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic-HCMP-,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic-HCMP-,UHO,medicaid-frm,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-L1auZSXy_pcrid_organic-HCMP-stateflag-pa,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-LCDC-BannerAd1-state-mo,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-LCDC-BannerAdFooter-state-fl,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-LCDC-RightAside2-sidebar-stateflag-tn,UHO,medicaid-frm,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-banner-srehkDf1_pcrid_organic-banner,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-long-srehkDf1_pcrid_organic-banner,UHO,medicaid-frm,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,frm-AL,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,frm-PA,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,medicaid-frm,0,14,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,OSC,HCMP-,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,L1auZSXy_pcrid_organic-organic-yes-il,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-AL,0,5,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-LA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-PA,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,medicaid-frm,0,39,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-hover,OSC,HCMP-,0,7,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-hover,UHO,HCMP-,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-inner-srehkDf1_pcrid_organic-int1,UHO,frm-PA,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-inner-srehkDf1_pcrid_organic-int1,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,frm-PA,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,medicaid-frm,0,11,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCN-infobox-banner,UHO,frm-AL,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCN-sidebar-OCN-banner,UHO,frm-LA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-OCN-sidebar-OCN-banner,UHO,medicaid-frm,0,6,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-gsp,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-inner,,,0,20,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-srehkDf1_pcrid_organic_-OCF-hover,OSC,HCMP-stateflag-nj,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HCMP-st-inner,,,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
